presentation_id,presentation_number,presentation_title,presentation_abstract,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49
Poster12-08,P0394,***,***,-0.96911156,-1.1800573,0.93369704,0.8575972,-2.0474775,-3.298072,2.7075753,0.81782717,-0.4993887,1.2960505,-0.30326694,0.25055462,0.6301227,1.5161631,0.22198781,-0.09279185,1.9177816,0.98079896,-1.7752619,-2.3673382,1.8019601,-0.14149776,-0.24751195,0.010548276,1.4107661,0.3426182,0.27963206,0.29390663,-1.9571228,0.9324864,-1.567648,1.3286791,1.6959732,-0.40229434,0.37109458,0.534768,2.414378,-1.3966726,-0.7174902,-0.101672,2.7291765,0.6240408,0.1872994,-0.7090899,2.2729533,0.8880092,-0.5608698,-0.37920013,1.0576992,0.959583
Poster12-09,P0395,***,***,0.1246015,-2.1881266,1.2609526,0.65348744,-1.3458571,-3.9668593,-0.040382724,1.2033274,-0.2944941,1.492208,-0.497594,1.2537955,-0.4825315,1.8028883,1.33348,0.23756799,1.8578387,2.8275626,-1.5411118,-0.03551268,-0.020196479,-0.23563927,1.503557,0.48236808,1.7162921,0.78507084,1.0018367,0.16083269,-0.63142085,0.73973244,-1.1126376,1.0571499,0.72539,0.48529148,0.35634428,1.1080443,1.9463129,-1.8542298,-2.0550413,0.8435029,3.7631438,0.293,0.9360408,-0.70160586,2.1399348,-0.2361754,0.120185606,-0.5789994,2.716434,2.538544
Poster12-10,P0396,***,***,0.25316885,0.4161506,-0.23521455,0.4037571,0.093583755,-1.7542888,2.2051516,1.0571314,-2.7509637,1.2210913,2.073073,-2.8449688,1.3760128,0.14779797,-0.88766754,-0.27696893,0.83171666,0.30477852,-2.129092,-4.0627236,0.39274,-0.628337,-1.5168256,-0.35011798,0.7954561,-0.28814372,-0.4023522,0.39706734,-1.02423,-0.44971263,-2.0918105,0.76248705,0.18947391,1.5747738,2.0700612,-0.5186413,1.0498211,-1.0776538,-0.2475767,-0.31840867,1.4536439,0.3196924,0.10129007,0.46540287,1.3713255,1.1950624,0.24979134,-0.80502665,3.254966,1.8496815
Poster12-11,P0397,***,***,-1.703726,-2.107796,1.1498163,1.8104874,-1.2688907,-3.1304138,2.1429696,1.7180799,-2.1589303,0.88764477,-0.3228104,-0.23844202,1.3958682,-0.26789898,0.07320249,0.8616239,1.7060829,2.6047616,-1.2694858,-1.6873361,2.0266364,0.39181808,1.5128795,-1.4453868,0.38034642,1.3375349,-0.43532425,-0.79698896,-1.2297155,0.342123,-0.1626538,1.6565179,1.7256542,0.05043707,1.2017256,0.26345098,1.8223666,-1.568482,0.4194141,-0.16188946,2.8165834,0.87205505,0.8679744,-1.4233677,2.6327348,0.21271157,0.36807224,-1.39415,0.63301945,2.267277
Poster12-13,P0399,***,***,-0.82760906,-2.1275256,-1.3203958,0.14072616,-1.6815,-2.2841024,-0.25301808,-0.37790215,-0.36454982,-0.45191225,-0.2791579,0.7359936,-1.37932,1.1396122,0.73551077,2.2114885,-0.20846012,0.92901725,-1.3953143,-2.4492662,0.67047817,-0.024196904,0.47987437,0.69184786,-0.678653,-1.5675207,-1.0064325,-0.28012502,-0.8690772,1.0206431,-1.4418141,0.30038452,1.4976493,0.77387065,2.07238,1.2179627,1.9251758,-1.0530094,-0.6482648,-0.4312676,1.7608356,-0.40608582,1.1272066,-0.8783966,2.7832797,2.0759463,1.4798646,-0.08193521,3.7575963,2.3062105
Poster12-15,P0401,***,***,0.8935258,0.2952795,-0.00814437,-0.6260693,0.01684559,-1.3664908,0.30744433,0.9585346,-0.7178891,0.03394524,-0.43068394,-0.29289827,-0.6078012,1.7305732,0.695932,2.4925535,-0.21713914,2.2700703,-2.4667964,-0.7792273,-1.6188258,-0.093435,1.0532459,-0.15655974,-1.2186676,-0.14257002,-1.9736115,-0.55626327,-0.6036122,-0.788689,-1.0025858,-0.06326293,0.47477677,0.8118703,1.6843067,1.6936601,2.1741126,-0.019733619,-0.25668445,-0.4288653,2.4870896,-0.120194525,0.8227312,0.29293635,2.5732048,1.1508015,0.31174752,-0.4130889,1.004694,1.7143084
Poster12-16,P0402,***,***,-1.3285882,-2.4336045,0.33419263,-0.41276664,-2.2987938,-1.7911198,1.6696733,0.07077296,-0.5443242,0.29302144,-0.8941611,-0.50951284,-1.2104481,1.2601223,1.7781823,2.4019418,-1.2507465,1.7460642,-2.3689737,-1.337691,0.651456,0.505562,-0.8147105,1.6901057,-0.5192197,0.03100657,1.344954,-0.63706404,-2.009109,1.3206133,-0.05965779,-0.33060557,1.3027875,0.0012991331,-0.022462634,2.6433527,3.1969204,-3.127829,1.2209988,-2.6758137,0.40717068,-0.12191028,0.15333165,-0.50700957,0.33053404,2.652656,1.0624554,-1.2662499,0.07186406,0.31525314
Poster12-17,P0403,***,***,1.4025674,-1.3732071,0.56927973,0.25161758,-0.35810113,-2.3607411,0.95501333,2.019834,-0.7100575,-0.37692815,-1.4160815,0.094116986,0.82351166,1.5450509,1.1759326,0.628658,1.1403737,2.124691,-1.3405966,-2.324343,-0.67857826,-1.2237673,0.7433199,0.35785124,0.68437093,-0.40443742,-0.08838405,0.05468499,-0.7191159,0.8795797,-1.1431316,0.06306638,1.9016628,0.06763289,0.48223343,-0.1648243,2.098239,-1.9110867,0.6069502,0.70176256,0.27296546,-0.6196981,-0.22018887,0.6450699,2.1386242,1.8027556,2.0255342,0.12521088,1.4600831,1.5062813
Poster12-18,P0404,***,***,-0.31852257,-0.93612057,1.597708,2.3931212,-0.69799525,-1.6089443,-1.3246403,2.8514643,-0.16328147,0.8532344,-2.1961355,-1.7029511,0.8295899,3.459008,0.8286497,1.5606658,3.222306,2.553241,-2.2998238,-1.7838348,0.36814934,-1.7337689,0.47815725,0.40964386,2.7861414,0.4420883,-0.40742263,-0.47531152,-0.56183326,1.048475,-1.1741564,-1.5993787,0.88644856,0.08346439,-0.29156142,0.25359777,3.384452,-0.7524976,1.2362473,1.2326487,0.46387592,1.3390864,3.4238012,-0.49715012,2.5435917,2.993613,3.512627,-0.051552493,2.3326662,1.7772712
Poster12-19,P0405,***,***,-1.2485043,-0.8433207,0.5238278,0.61734223,-1.1341926,-0.68340874,2.3166838,2.5651784,-2.2226303,0.74837804,1.0337317,0.014645438,-1.1066307,0.6611167,-0.50600153,-0.03286491,1.0539292,2.5514352,-1.6425531,-0.4146761,-1.287074,-0.656943,-0.7690513,2.3590934,2.0409112,1.3585929,-1.3961366,1.0840623,-0.2563233,1.1683265,-1.275042,1.4617431,0.8063449,-0.09157671,-0.34781018,0.96736157,2.8981326,-0.55590516,-0.42377096,-1.151848,0.5083894,-0.5066941,0.29445723,1.7461463,1.7568855,4.0033655,1.5883214,-2.1273513,1.335773,0.9180071
Poster12-20,P0406,***,***,-2.9239018,-0.37508813,0.49641162,0.74554425,-1.6143912,-1.88738,0.2594674,-0.8362543,0.032869823,0.4072807,0.890992,-0.92334235,-0.57342917,-0.058951106,-1.2589732,2.092299,0.7362328,0.36340162,-2.0767672,0.6555622,1.3096439,0.6873491,0.111352324,1.8138436,1.9204019,-1.1975157,-0.88954467,-0.47490606,-1.1530321,2.2470112,-1.7471064,-2.3679533,0.2846013,1.0328691,2.2237558,0.9325022,2.1144662,-0.41768992,1.8481332,1.9426775,-1.3205117,-0.5347404,1.915262,1.2411397,1.451286,0.29677886,1.2244226,2.3518195,1.8618666,4.2829456
Poster12-21,P0407,***,***,-0.9334372,-1.2582872,3.405799,-1.3866947,1.8070492,-3.8156922,0.81722975,2.2833686,-0.67336065,-1.7355672,0.74032646,-2.6243522,-2.2683718,1.6362969,0.50710255,-0.9553144,1.6944723,2.414651,-1.0072747,0.16111931,1.6582944,0.930798,-1.2439747,-1.2065463,-0.09499788,-1.5394664,2.758879,-1.5612526,-1.0738833,-1.196433,-2.1870413,-0.7627796,3.7967644,2.2119,0.4168261,0.46151972,2.4268172,-4.941726,2.5992188,1.1018282,1.2956996,0.15267648,1.1954241,-0.72762865,0.9455278,2.2525725,-1.0378876,-2.1322525,1.3428286,5.2806716
Poster12-22,P0408,***,***,-0.15358795,0.25853148,-0.31875432,0.90352565,-1.3963029,-1.9040726,-0.20756657,2.426811,-1.004528,-0.99556077,-0.18361954,0.45561245,-0.7417574,1.8500563,-0.06274347,-0.2322402,1.2731299,2.1660194,-1.7033927,-1.4250096,0.53847367,0.45799905,0.09523722,2.4078174,0.5769905,0.38162062,-0.9464106,0.664419,-0.8322627,2.0704114,-1.1952304,0.6735169,1.2199757,-0.089425504,-0.44197977,0.4407205,2.4944694,0.45274404,0.018476132,2.337305,0.0155122345,1.2332244,1.7418115,-0.29117867,0.7678744,-0.041304946,1.81382,-1.6494575,1.7977611,2.5287097
Poster12-23,P0409,***,***,-1.1216484,-1.8716606,0.49716157,0.80646604,-1.0710928,-2.2358208,0.27773044,0.029291647,-1.5324281,-0.3543497,0.17578363,-0.7848916,-0.85971594,0.5606282,0.50273126,2.225615,1.9840227,1.8769051,-1.8638386,-0.7338578,0.5214876,0.18579197,0.03319103,-1.4353321,1.1153504,-1.528856,-0.45220813,0.18644983,0.9321856,1.038163,-1.7641361,-0.44739002,1.0797622,0.9923503,1.3714751,1.1919632,1.170295,-0.61312425,0.35211974,-0.08701385,1.1326977,-1.0034245,0.4142909,0.24299729,1.9134569,3.6833801,-0.9921997,-0.90588725,2.5582893,0.94416183
Poster12-24,P0410,***,***,0.045145407,-0.0568656,0.5406954,0.69316626,0.42142045,-2.4982407,1.6533941,0.14243552,0.22407605,-1.710353,-1.1156243,-2.4245098,-0.4339417,1.714445,0.60626394,1.4238998,0.5731196,1.9135637,-2.3466783,-0.5685439,-0.92108196,-1.3247975,0.4664701,0.16073672,0.20470941,-0.4863868,-0.6693271,-0.45877683,-0.42668766,1.3143718,-1.6367683,-0.5983476,0.7629731,1.0181589,1.2033387,0.6731585,1.1589807,-0.55077267,-0.10558141,-0.9569114,0.40629697,-1.3729668,1.320906,0.86205065,2.7883177,1.0646904,-0.3962217,-0.70842767,1.7863966,2.497128
Poster12-25,P0411,***,***,-0.09838859,-2.6369047,-0.016019981,0.8562834,-0.52790654,-0.98981905,0.24622141,0.80324036,-1.550221,-0.021220537,-0.6374166,-0.5155512,-1.0660439,1.1044612,1.843431,0.4702234,1.5375206,2.6096773,-1.9196945,-1.3097908,-0.1589714,0.03286201,0.2249473,2.7136796,-0.3627972,-0.3499419,-0.5191979,-0.73989403,0.22895701,0.5756237,-1.5545498,0.62881464,2.0653312,1.0603931,1.3141602,1.849363,0.6661165,-0.9705684,-0.6257628,-0.89374596,2.5454104,-1.0541615,1.2121323,-0.7370577,1.8149626,1.7191118,-0.07275956,-0.68088806,3.241185,2.7472007
Poster12-26,P0412,***,***,-0.54514414,0.868566,2.9999325,2.8004014,-0.16289909,-0.75886786,0.987318,2.664818,-0.60877985,0.31315657,-1.4836663,-1.9260061,1.5905637,3.897633,-0.25326365,2.3017328,2.587908,1.2530521,-1.5715183,-1.9482404,-0.9667317,-2.0353985,-0.22435607,0.17546915,2.921122,-1.563359,-1.1863858,0.70846385,-2.3893092,0.9146497,-0.7254424,-1.5616295,1.8380501,-0.23280908,0.9262995,0.92721313,1.1892153,-0.9444708,2.4637403,1.2438488,0.38485658,-1.0486671,2.139015,0.6461239,3.852381,2.6349916,1.313734,-0.035463247,3.1270804,2.4680376
Poster12-27,P0413,***,***,-0.47543237,-0.77811295,1.0716051,-0.84365964,-0.82263,-1.6842107,0.033416476,1.490087,-0.84567964,0.33039552,-2.2462034,0.017497614,-1.0662489,1.5774859,0.18903047,1.5295147,0.299013,1.824466,-0.88671935,-0.625637,0.82298726,1.2008815,0.06650475,-0.8767471,0.8019528,0.8588703,-0.949849,-1.4300185,-1.2129756,0.32845122,-0.016680289,-0.23622337,0.07567803,-0.15270588,1.3501761,2.2016976,2.0662804,-1.7148771,0.3449306,-0.09944209,1.0750364,-1.3568008,0.077222995,0.90489584,1.7827276,1.5569695,1.1952164,-0.8655454,2.1771464,0.90129066
Poster12-29,P0415,***,***,1.1115203,-0.08111267,-0.9749828,-0.45868176,0.94494843,-0.47742507,-0.18351637,1.6482742,-0.7362656,-1.1561953,-0.36218727,-0.31785125,-2.6463864,0.8165348,0.31890184,0.70552295,1.9392825,2.1254632,-2.153782,-1.0726249,1.3638268,-1.5914081,-0.36555588,1.8073056,0.7657186,-1.6168228,-1.1328104,0.22705784,-0.058155425,0.18477556,0.7077877,1.7179077,1.4928769,-0.44834706,-0.0009307831,0.7707414,3.3644013,-1.0461168,-0.3725063,-0.14374802,0.07777092,1.790535,0.38588107,0.23123267,1.199574,0.8891946,1.425299,-1.8860644,1.2994983,0.052921604
Poster12-30,P0416,***,***,-1.2870588,-0.25633803,2.2674766,2.1885061,-0.5682901,-2.0144675,0.9946203,1.5237638,-1.2771072,0.8127662,-1.0974,-0.86921483,1.0371039,2.1870067,0.18333738,0.32104906,2.4757533,0.7564453,-2.2197928,-2.561005,-0.2847106,-2.5526729,-0.2963268,1.0292276,3.4111645,0.09340969,-0.30073264,0.79392403,-0.57078797,0.37867442,-0.102093324,-1.0640765,1.7588645,0.10348292,-0.0375712,0.5592783,1.0290583,-1.4535612,1.471544,1.0324391,0.108584285,-1.0719838,2.4684105,-0.49379984,1.761317,1.2372539,1.3313801,-0.7912102,0.36762738,2.3616903
Poster12-31,P0417,***,***,0.5382164,1.197729,0.7745896,0.5819575,-0.5502258,-2.5996723,1.0338521,0.29833415,-0.21617498,5.5795836e-06,-0.51549226,-0.5099248,0.2404971,1.6997411,-1.1668599,0.58277893,2.2215357,1.4600477,-3.0232096,-1.9262958,-1.3540663,-0.7758508,0.7057134,1.5574658,0.10017814,0.39194083,0.21430716,0.5829004,-2.4204063,0.91079384,-2.6734319,-0.9664787,3.261261,0.804905,0.0791564,0.80142385,3.653913,-2.7268002,-0.8266727,1.1265625,0.8046344,1.3391545,1.4458189,0.61120224,0.7750564,2.6639137,1.0693473,-0.8841355,2.1484416,3.7414942
Poster12-32,P0418,***,***,-1.3776684,-1.4896754,0.95198345,1.8396167,-1.5988224,0.61006206,-0.36870748,0.11097637,-0.40941516,0.22321443,-1.5571384,-1.7759099,-1.3999767,3.8827362,2.46645,0.7975434,1.5787534,0.8453202,-1.7567492,-3.3305762,0.7127821,-1.3573725,1.7321082,-0.26092616,1.324602,-0.5764003,0.26944664,0.8029554,-0.8707639,1.6229135,-0.43493956,-0.82775044,2.8513036,-0.47469229,0.7184501,-0.21196358,3.0043483,-0.84312665,1.8499566,2.220022,-0.31517082,0.4237459,1.7236527,0.09311261,2.5722969,2.9252093,2.8855262,-0.3171438,1.7931954,3.2022843
Poster12-34,P0420,***,***,-2.2336204,0.7852272,-0.46480244,0.09654204,1.7827325,-3.3136754,1.7589407,0.84999263,-0.98870933,0.5587919,1.6986258,-0.8223842,0.06759111,1.1575227,2.970791,2.6293416,1.0524414,0.64247674,-1.4560279,-1.2465625,-0.3026196,2.0052729,-0.35935313,0.20365135,2.7237732,0.51635927,-1.0253657,-1.883814,-2.467464,1.98963,-0.87017334,-0.79097134,1.3930056,0.82105494,0.5661097,0.15838197,1.4854529,-0.24581107,3.3634238,-0.39360157,1.493649,-2.1112947,-1.5719223,-0.1765244,1.3006095,0.9677771,-2.1394556,-1.6371782,1.3575159,1.9567156
Poster12-35,P0421,***,***,-0.45608974,-0.9781331,2.3302612,1.3051181,-0.51407015,-2.0643444,1.143409,-0.18476067,-1.813265,0.44179082,-1.2925335,-0.94404143,-1.8280149,0.39399818,2.4719386,1.42819,0.24211499,2.0010922,-4.6939893,-1.1908741,2.7730665,0.21894342,-0.69307107,-1.04429,-1.6170454,0.24133104,1.3956455,0.22456768,-0.88252044,-0.062050343,-1.9093299,2.2490494,2.1880248,0.76548696,1.2412515,1.6366289,2.5006127,-1.8524665,-0.96665704,-1.6428673,2.5386364,-0.3317176,1.0969126,-0.41209128,1.7713213,2.4367783,0.51822346,-2.305029,2.0603938,2.5969985
Poster12-36,P0422,***,***,0.764686,0.07602215,1.3228203,-2.154226,1.4639931,-2.9021788,1.613275,0.2884968,-0.42774063,1.238744,-1.5601588,-1.1324829,-0.66509086,0.96780515,-1.5405195,0.00013745589,0.1727605,1.4548737,-4.35748,-1.079408,0.8798781,-0.6256139,-1.1334369,0.89018476,1.2678921,0.28213397,-0.95931387,-0.72063315,-1.248227,-0.5069071,-1.9227793,1.4480317,3.0561466,-1.1700215,-2.0244944,1.6063155,-0.29295784,-1.491722,-0.58713436,-0.9792623,0.44468346,-0.34805018,1.0846202,1.3949016,2.203373,0.8998458,1.7522527,-1.8370785,1.7529272,1.5294536
Poster12-37,P0423,***,***,1.1317258,1.6294632,-1.3522888,0.14298007,0.71104336,-3.3525805,-1.6580553,-0.4350576,-0.05383818,0.425813,-1.4926484,-2.462446,0.18881041,2.2331932,2.975511,1.2388996,-1.3588481,-1.6106988,-4.248503,-1.3562963,-0.8056362,4.0959377,0.5027084,1.207589,0.978149,1.039807,0.4952779,0.9247407,-1.7163604,2.0419104,-1.3785325,-1.6491884,0.3215713,-1.6399179,1.9843093,-0.96730757,1.7778217,-0.6041695,2.2555141,-0.5752505,0.1847817,-0.05958218,-0.99599355,-0.64570814,0.73693275,2.9282465,2.0589602,-1.7929455,3.5300133,2.9480834
Poster12-38,P0424,***,***,0.44033813,-0.0699482,0.119869865,1.1549996,0.07316896,-0.8722968,-0.3197038,0.28156698,-1.3349979,-0.10584361,-0.09279434,-0.8714155,0.1726888,2.2610312,0.21411815,0.67064667,1.5758293,2.1816788,-2.6894362,-1.9354527,-1.2704889,-0.26964992,0.8874946,1.54125,0.141693,0.4025241,-1.1780193,-0.71693116,-1.0326014,0.20280759,-1.0277387,1.0524498,0.08602729,1.722189,0.78579307,1.510884,1.5758342,-0.15489583,-1.362707,-0.08831062,2.2940552,-1.5448033,0.310085,0.68851674,1.0561668,0.82086813,0.6882081,0.03960637,3.1471307,2.0607524
18-12-07,18-12-07,***,***,0.36608234,0.20738278,0.39522052,-0.69780284,1.0298731,-1.1225424,1.8053706,0.33183783,-1.2014549,-0.8870639,-0.80772954,-0.060053762,-1.5154303,1.4178026,1.0246953,1.7112606,-0.46194357,1.919093,-1.8114527,-2.5029213,0.48123157,0.03462446,0.20270222,-0.16691552,0.93080825,0.10551204,-0.017518412,0.46333873,0.24019712,0.80537343,-0.94015944,-0.2697876,0.49618948,1.675284,0.92437005,1.8947091,1.4946141,-0.38400665,-2.1775777,-1.3311176,1.7376482,-1.9014237,-0.8990054,0.49147475,1.7651403,0.8470729,-1.4511675,0.20294267,2.7679317,0.87855375
Poster12-39,P0425,***,***,0.16852878,-0.782689,-0.89059526,0.5985707,0.33549413,-2.1770158,-0.3493966,0.6395269,-0.6515609,0.58060706,-0.67283696,-1.2441946,-1.0548731,0.23695782,0.7946639,0.115041025,1.5407766,1.7680345,-1.0927606,-1.4670244,-1.8473984,-0.87670726,1.132304,1.325387,-0.2901166,-1.3084906,-0.12567446,0.8704034,-2.9246528,0.6448163,-2.1102505,1.760466,-0.18357645,2.0767615,-0.5368604,0.049226943,2.3900788,0.03163339,-0.6423799,0.22607642,0.9534032,-0.9059627,-0.17718115,0.07734014,2.3083656,-0.64366597,1.1957947,0.123641044,3.0447161,1.7255207
Poster12-40,P0426,***,***,-0.26987848,-0.36056885,1.9704494,0.95611215,-0.88110054,-2.2593002,-1.1415952,1.9132924,1.6129493,0.6593721,0.70218414,-2.6703138,1.3655912,3.398678,-0.43613353,0.041939173,2.4216456,3.548309,-3.0089269,-2.6440227,0.2560929,-0.4185041,-0.24534939,2.0637643,2.2405918,-0.38006827,-1.9707769,0.14505844,0.07804945,0.54968905,-1.4278102,-0.12963144,1.9289199,-1.056668,-0.35398212,0.7277753,2.42934,-0.5465376,-0.56086826,0.5715391,1.3153441,0.48573247,3.3814535,-0.7834309,2.1226716,3.2102413,2.4911556,-1.1750338,1.343982,3.106716
Poster12-41,P0427,***,***,-2.4376059,0.26715168,-1.4840081,-0.12789953,0.005445402,-0.7724658,0.36340347,-1.004704,-0.799378,-2.6663089,-0.096590854,-3.2493367,-1.2022692,-1.9438127,-0.73260635,-1.0250452,2.779531,-1.2681918,-2.8610172,0.83466953,0.51650935,-0.093024075,2.0010462,-3.686508,2.298701,1.3294446,-0.0905697,-0.56488323,-0.7939395,1.918047,-0.20613882,-0.09951355,-0.59467787,1.9743085,2.1915734,-0.7000915,-1.952109,-1.387538,1.7366722,0.46232668,-2.5285366,3.1197476,0.7524531,0.20236067,4.6989164,1.9693882,2.7281868,-1.5685915,2.0972488,1.4481287
Poster12-42,P0428,***,***,0.08246761,-0.97761637,-1.8800504,-1.7321744,0.5367525,-1.2731119,-0.71652675,-2.0542626,-1.1401099,-2.326037,0.22699262,-3.921941,-1.4625592,-0.7567247,-1.6783005,0.014627689,3.213214,-0.8686803,-3.5129635,0.54781413,-0.39525527,1.4620496,1.6586564,-2.46083,2.058049,0.7888073,0.91017306,-0.38491887,-0.13268158,1.7732688,-0.12408025,-0.03452133,-0.35204953,-0.09479838,2.8181021,-1.6010921,-2.57027,0.04864688,0.9246952,0.10862346,-0.7681728,3.648958,0.40247753,-0.18233576,3.3881943,1.9061893,0.8271402,2.3647504,2.351287,3.4417458
Poster12-43,P0429,***,***,2.2675977,-2.1877325,2.1410434,0.19055428,-0.34447676,-2.6585214,-2.0133464,1.4548855,-2.243708,2.5618336,-0.97343457,-0.1976858,-0.41206658,-0.08620699,1.1506095,0.9428206,2.052302,1.0823562,-3.102678,-2.514424,1.4255956,-2.677709,0.67895615,1.6423866,0.069090724,-1.0324388,-1.258286,0.008477898,-0.5127875,-1.3253511,-1.0232785,-0.76382923,1.0804547,1.2009112,0.8751196,-0.08153319,1.3646728,-1.6463723,-0.054403827,1.0009496,1.6013852,2.081629,1.6825689,0.8064328,0.40625346,2.3841407,-1.6380974,-1.773965,3.8959286,3.173244
Poster12-44,P0430,***,***,-1.6901456,-1.4620764,1.9277294,0.61067736,1.1253772,-1.9366045,0.13169698,0.6356574,1.3571393,-0.7704181,-1.0425158,-1.8985407,-0.12969887,4.3902774,-0.7399057,1.7709997,3.3687916,0.40207034,-1.7690201,-1.0411724,0.3824744,0.84986526,-0.029701496,-0.010392457,2.975367,-0.25523058,0.74686855,-0.7617967,-0.46194994,1.1693423,-1.3107638,-1.6224866,2.2116804,0.31200594,1.9627478,0.09060061,4.4907064,-0.5842329,1.1607534,-0.43285495,0.47703207,0.08933918,3.3152466,1.6332238,3.8515909,2.0769434,2.618911,1.3640296,3.2454762,3.8672445
Poster12-45,P0431,***,***,0.4757182,-1.3545805,-0.7591379,-3.5540586,0.37305135,-3.1350129,-1.0608193,1.5896751,0.114403635,1.657507,-2.692796,1.8943738,-3.0155103,-0.597083,-1.969589,-0.49027556,2.6915972,0.7362204,-3.874324,-0.6685795,0.2742956,-2.1015255,0.71302044,-0.32010943,-0.68836534,-0.58570683,-1.4248123,-1.0202827,-1.4021078,0.6309396,-0.28358293,2.218255,-0.3683092,-0.5933774,-0.93002796,-0.15382606,0.047732793,-1.7586846,-1.3284568,-1.373439,-0.016320536,1.0470746,0.009700176,1.0759165,-0.6218185,2.2719693,0.3140849,-1.5768023,0.9273949,2.9495447
Poster12-46,P0432,***,***,-1.0625327,1.2998153,-0.39303103,-0.09832515,0.08590267,-0.5550448,-0.30942407,0.384742,-1.1907953,-1.4748873,-0.08470841,-1.7824986,-0.9702838,0.12968121,0.69990826,0.4706019,2.87356,0.12333128,-1.5636318,-2.357069,-2.2266526,-1.7646617,0.1579565,0.6996737,0.8066273,-0.7909549,-0.4522401,-0.23475353,-0.5681981,0.42076614,-0.8944605,0.428759,-1.6037617,0.8083213,1.7530968,-1.9929274,1.2565938,-0.1188822,1.1599163,0.8057618,0.2933148,-1.4842085,0.28839082,0.31852916,1.6841949,1.6524146,0.81151396,0.24341916,0.1605585,1.7705611
Poster12-47,P0433,***,***,0.30199668,-0.7209888,1.7941661,0.44584632,0.21330978,-1.9612966,1.3242532,3.171343,-1.4330544,1.7880259,0.7156054,2.3022242,-0.27886066,2.4618578,0.16543785,0.87004685,2.843989,-0.8495391,-3.539503,-2.141313,0.13751085,-0.35025045,0.26029056,2.0476599,-1.4666942,0.86460584,0.56238943,0.059294757,-1.1793064,0.58591926,0.9808871,0.87160546,0.9738358,-0.28612205,-1.5227557,-0.5632752,1.5465128,-0.778899,1.2949257,0.0051460275,1.159302,0.18341015,2.0344756,0.5476175,3.4907134,2.796907,2.2838073,-1.2175903,0.16458486,2.0823834
Poster12-48,P0434,***,***,-0.008212451,0.10565154,0.23239578,0.19971083,-0.22180727,-0.8181254,1.3228236,0.58196115,-2.0023983,0.37416774,-0.5104511,-0.13207626,-0.72253495,1.4640608,0.8641042,0.6429507,0.34607565,1.6111867,-2.547661,-2.111668,1.2412652,-0.9254807,0.19163376,-1.1578679,1.2878151,0.48753202,-0.9746191,0.35149345,0.112336196,0.43610454,0.01662604,0.31053603,0.76409835,1.5671135,1.5287067,1.1105134,0.49971455,0.05263286,-1.1876785,0.41775793,0.65871316,-0.75761575,0.5639214,-0.7520814,1.0584604,1.1905065,-0.066183165,-0.95085746,-0.70198697,0.53214896
Poster12-49,P0435,***,***,0.6303568,-0.3765199,0.36461234,0.6548391,-0.42922068,-0.4564877,0.5434682,1.2951753,-1.4743646,-0.0659437,-0.05054366,-0.39936674,-1.5262043,0.8368592,0.91400194,2.2867703,0.710153,2.091075,-1.3981199,-0.6823101,-0.35656035,0.9013352,0.6602818,0.5512009,0.3708662,-0.8230276,-0.70159423,-0.5387028,0.4591663,0.19657615,0.23239258,-0.91645503,-0.5079121,0.36638093,0.10086922,1.6775463,2.1713495,-0.026071483,-0.09680547,1.8280166,0.04674375,-1.0666109,0.63675463,0.55175173,2.0542397,0.089464605,1.1190953,-0.9185276,1.5136011,2.9423575
Poster12-50,P0436,***,***,-0.21349514,-0.38239717,-0.019470604,0.24093652,-0.78590155,-1.6831919,0.521686,-0.21677028,-1.6141554,-0.57707554,-0.9202395,-0.35113007,-0.24276789,1.4700377,0.81581503,0.9513457,0.72733057,1.7212669,-1.5865877,-0.8013314,-0.47046202,0.063512385,0.6735179,0.23508476,0.25426975,0.3623256,-1.4992191,-0.4522226,-0.6845046,-0.11914192,-0.6460377,-0.040684216,0.14396492,0.32505602,-0.28390634,1.3229761,1.4257267,-0.057510514,0.7745052,0.20243925,0.85757554,-0.5315406,0.23186633,-0.13992678,1.4404931,0.6449787,0.5715725,-0.31672463,1.152381,0.7007437
Poster12-51,P0437,***,***,0.8665782,-0.030076055,-0.62350106,-0.9981615,0.1777854,0.24338445,0.4464742,-0.56063735,-0.72179055,-1.0365367,-0.011891015,0.7534898,-2.526666,0.3787852,0.94080913,0.35230768,-1.5845711,2.764136,-1.8939958,-1.6806469,-0.027187988,-0.28466168,-0.27012506,0.79777545,-0.93904316,0.11004382,0.531248,0.13691278,-0.19151126,-0.11924347,0.14065406,1.8938105,-1.2839986,3.117549,0.27887678,1.7980182,2.8325012,-0.86444485,0.94793546,0.9524348,3.019096,1.4127154,0.68723345,-0.06130035,0.19312717,0.18981041,-0.54888576,-1.0360826,0.67567086,2.7698226
